2,0,CT_abs,DS,0,0.5,85,0.000152735,1,386.332231102,386.332231102,332.017738258,1,0
2,0,CT_abs,DS,0,0.5,86,0.000138018,1,378.443993986,378.443993986,240.867605948,1,0
2,0,CT_abs,DS,0,0.5,87,0.000115357,1,377.133131432,377.133131432,260.742409515,1,0
2,0,CT_abs,DS,0,0.5,88,8.6201e-05,1,364.848945016,364.848945016,183.293498802,1,0
2,0,CT_abs,DS,0,0.5,89,0.00013914,1,575.179403099,575.179403099,430.958999575,1,0
2,0,CT_abs,DS,0,0.5,90,0.00010687,1,214.061096647,214.061096647,131.509307318,1,0
2,0,CT_abs,DS,0,0.5,91,9.3675e-05,1,253.363541061,253.363541061,207.621788605,1,0
2,0,CT_abs,DS,0,0.5,92,5.9181e-05,1,173.518156602,173.518156602,90.375835875,1,0
2,0,CT_abs,DS,0,0.5,93,0.000209832,1,334.514868306,335.940604987,269.235576786,2,0
2,0,CT_abs,DS,0,0.5,94,0.000127849,1,432.468074029,432.468074029,226.674834656,1,0
2,0,CT_abs,DS,0,0.5,95,0.00010703,1,445.331181856,445.331181856,288.633646277,1,0
2,0,CT_abs,DS,0,0.5,96,9.6559e-05,1,387.900536193,387.900536193,213.129491915,1,0
2,0,CT_abs,DS,0,0.5,97,0.000103803,1,347.938092634,347.938092634,253.63483976,1,0
2,0,CT_abs,DS,0,0.5,98,0.000108101,1,461.573603494,461.573603494,231.52668348,1,0
2,0,CT_abs,DS,0,0.5,99,0.000125615,1,322.721574619,327.529439455,180.325197074,2,0
2,0,CT_abs,DS,0,0.5,100,0.000136174,1,446.869011962,446.869011962,265.378958454,1,0
3,0,CT_abs,DS,0,0.5,1,0.000250047,1,645.430490069,645.430490069,307.488340491,1,0
3,0,CT_abs,DS,0,0.5,2,0.000134772,1,739.235191021,739.235191021,319.246249715,1,0
3,0,CT_abs,DS,0,0.5,3,9.5199e-05,1,382.338717694,382.338717694,289.965366432,1,0
3,0,CT_abs,DS,0,0.5,4,0.000188783,1,530.813817615,530.813817615,205.250001847,1,0
3,0,CT_abs,DS,0,0.5,5,0.000110848,1,474.28777646,474.28777646,360.815717374,1,0
3,0,CT_abs,DS,0,0.5,6,0.000133881,1,432.921142997,432.921142997,185.297181877,1,0
3,0,CT_abs,DS,0,0.5,7,8.9508e-05,1,386.935410438,386.935410438,263.339004901,1,0
3,0,CT_abs,DS,0,0.5,8,0.000248373,1,646.039295712,646.354065049,309.018112917,2,0
3,0,CT_abs,DS,0,0.5,9,0.000145903,1,679.20458916,679.20458916,260.545707623,1,0
3,0,CT_abs,DS,0,0.5,10,0.000185206,1,737.689908775,737.689908775,356.343852642,1,0
3,0,CT_abs,DS,0,0.5,11,0.000248333,1,706.845022809,712.748399008,299.37756085,2,0
3,0,CT_abs,DS,0,0.5,12,0.000135353,1,478.940489167,478.940489167,259.948999783,1,0
3,0,CT_abs,DS,0,0.5,13,0.000195746,1,797.018370476,797.018370476,431.550147901,1,0
3,0,CT_abs,DS,0,0.5,14,0.000566258,1,1031.373177684,1039.850017464,384.757497227,3,0
3,0,CT_abs,DS,0,0.5,15,0.000140332,1,452.098041761,452.098041761,276.66963716,1,0
3,0,CT_abs,DS,0,0.5,16,0.000119554,1,665.406644213,665.406644213,342.111000022,1,0
3,0,CT_abs,DS,0,0.5,17,0.000452245,1,480.769246781,496.440651286,254.345416833,2,0
3,0,CT_abs,DS,0,0.5,18,0.000205565,1,617.348564314,617.348564314,313.977965764,1,0
3,0,CT_abs,DS,0,0.5,19,0.00014466,1,450.665015394,450.665015394,279.921425316,1,0
3,0,CT_abs,DS,0,0.5,20,0.00046037,1,742.438551027,743.880120136,331.714483337,3,0
3,0,CT_abs,DS,0,0.5,21,0.00024676,1,836.987489677,836.987489677,355.966045515,1,0
3,0,CT_abs,DS,0,0.5,22,0.000142526,1,510.887557892,510.887557892,273.200167173,1,0
3,0,CT_abs,DS,0,0.5,23,0.000258643,1,802.453544265,808.356920463,342.826628068,2,0
3,0,CT_abs,DS,0,0.5,24,0.000402952,1,1003.031131605,1007.83899644,347.63652271,2,0
3,0,CT_abs,DS,0,0.5,25,0.000130383,1,411.389105633,411.389105633,219.465625206,1,0
3,0,CT_abs,DS,0,0.5,26,0.000135724,1,605.808310727,605.808310727,289.965366432,1,0
3,0,CT_abs,DS,0,0.5,27,9.7713e-05,1,304.289426942,304.289426942,157.697309876,1,0
3,0,CT_abs,DS,0,0.5,28,0.000139602,1,567.33244661,567.33244661,236.552874296,1,0
3,0,CT_abs,DS,0,0.5,29,0.000127047,1,657.840732814,657.840732814,310.584042507,1,0
3,0,CT_abs,DS,0,0.5,30,0.000351588,1,688.136991758,691.318469664,379.469194502,3,0
3,0,CT_abs,DS,0,0.5,31,0.000136346,1,413.670335265,413.670335265,182.366940061,1,0
3,0,CT_abs,DS,0,0.5,32,0.000149811,1,632.513693213,632.513693213,274.767059559,1,0
3,0,CT_abs,DS,0,0.5,33,0.000109083,1,359.84913656,359.84913656,213.868280898,1,0
3,0,CT_abs,DS,0,0.5,34,0.000214039,1,734.874398549,734.874398549,351.674589756,1,0
3,0,CT_abs,DS,0,0.5,35,0.000368879,1,848.388735799,849.011259238,434.063607451,2,0
3,0,CT_abs,DS,0,0.5,36,0.000208219,1,773.807435166,775.233171847,265.416135092,2,0
3,0,CT_abs,DS,0,0.5,37,0.003267452,1,678.19507317,695.589484047,278.735911291,24,0
3,0,CT_abs,DS,0,0.5,38,0.000182139,1,760.335826968,760.335826968,407.47068531,1,0
3,0,CT_abs,DS,0,0.5,39,0.001339171,1,380.551135683,407.88515908,337.02912803,4,0
3,0,CT_abs,DS,0,0.5,40,0.000147836,1,449.982385999,449.982385999,160.541063532,1,0
3,0,CT_abs,DS,0,0.5,41,0.000147986,1,615.95761772,615.95761772,340.13129192,1,0
3,0,CT_abs,DS,0,0.5,42,0.000141895,1,216.098558957,216.098558957,155.959476013,1,0
3,0,CT_abs,DS,0,0.5,43,0.000236133,1,634.044310366,634.359079703,232.642345749,2,0
3,0,CT_abs,DS,0,0.5,44,0.000139119,1,705.424777647,705.424777647,381.646478688,1,0
3,0,CT_abs,DS,0,0.5,45,0.000157464,1,615.322579521,615.322579521,427.300532605,1,0
3,0,CT_abs,DS,0,0.5,46,0.000111898,1,428.367436019,428.367436019,240.824607255,1,0
3,0,CT_abs,DS,0,0.5,47,0.000135682,1,631.017832852,631.017832852,357.843614995,1,0
3,0,CT_abs,DS,0,0.5,48,0.000108753,1,428.035632372,428.035632372,171.149005251,1,0
3,0,CT_abs,DS,0,0.5,49,0.000292106,1,785.217578646,785.840102085,288.819761902,2,0
3,0,CT_abs,DS,0,0.5,50,0.00017602,1,781.608843788,781.608843788,282.500198314,1,0
3,0,CT_abs,DS,0,0.5,51,0.000120505,1,366.499861702,366.499861702,259.555589305,1,0
3,0,CT_abs,DS,0,0.5,52,0.000334536,1,508.552906812,536.22506983,263.645793994,2,0
3,0,CT_abs,DS,0,0.5,53,0.000157695,1,631.760891278,631.760891278,337.308957191,1,0
3,0,CT_abs,DS,0,0.5,54,0.000162072,1,625.801773827,625.801773827,296.409919553,1,0
3,0,CT_abs,DS,0,0.5,55,0.000129211,1,446.782181718,446.782181718,158.229163707,1,0
3,0,CT_abs,DS,0,0.5,56,0.000410857,1,840.271723486,842.845187067,317.216045736,2,0
3,0,CT_abs,DS,0,0.5,57,0.000579042,1,477.137198088,484.420289679,311.693128184,5,0
3,0,CT_abs,DS,0,0.5,58,0.001403402,1,734.857861503,751.310727769,380.884066915,5,0
3,0,CT_abs,DS,0,0.5,59,0.000201568,1,594.530108794,595.152632233,246.915298561,2,0
3,0,CT_abs,DS,0,0.5,60,0.00011794,1,348.795695352,348.795695352,237.107836238,1,0
3,0,CT_abs,DS,0,0.5,61,0.000289812,1,687.562150553,693.465526751,364.853606149,2,0
3,0,CT_abs,DS,0,0.5,62,0.000327341,1,597.27975756,602.087622396,315.843644569,2,0
3,0,CT_abs,DS,0,0.5,63,0.003605043,1,567.286010842,578.015471557,282.273567366,16,0
3,0,CT_abs,DS,0,0.5,64,0.000168164,1,771.607300795,771.607300795,319.092425481,1,0
3,0,CT_abs,DS,0,0.5,65,0.000138609,1,466.095643498,466.095643498,306.234289659,1,0
3,0,CT_abs,DS,0,0.5,66,0.001515861,1,643.10805273,650.462435517,291.565364589,14,0
3,0,CT_abs,DS,0,0.5,67,0.000301493,1,873.384224311,879.287600509,349.137607935,2,0
3,0,CT_abs,DS,0,0.5,68,0.000146173,1,424.632217176,424.632217176,182.366940061,1,0
3,0,CT_abs,DS,0,0.5,69,0.000140933,1,545.251004488,545.251004488,248.018967384,1,0
3,0,CT_abs,DS,0,0.5,70,0.000114684,1,413.595981393,413.595981393,190.195145909,1,0
3,0,CT_abs,DS,0,0.5,71,0.003241195,1,389.218759201,410.626315709,231.567993622,28,0
3,0,CT_abs,DS,0,0.5,72,0.000238394,1,790.540107976,795.347972812,280.104391859,2,0
3,0,CT_abs,DS,0,0.5,73,0.000156031,1,732.010265523,732.010265523,292.722558669,1,0
3,0,CT_abs,DS,0,0.5,74,0.00019311,1,640.097890777,640.097890777,327.088113182,1,0
3,0,CT_abs,DS,0,0.5,75,0.00014989,1,775.554594081,775.554594081,347.745596458,1,0
3,0,CT_abs,DS,0,0.5,76,0.000113562,1,441.552373013,441.552373013,271.561148009,1,0
3,0,CT_abs,DS,0,0.5,77,0.000200434,1,463.973250296,464.020779297,225.037311336,2,0
3,0,CT_abs,DS,0,0.5,78,0.004671024,1,933.977445121,939.618865452,350.430388533,43,0
3,0,CT_abs,DS,0,0.5,79,0.000158466,1,727.242152232,727.242152232,321.025873886,1,0
3,0,CT_abs,DS,0,0.5,80,0.000110456,1,465.798212188,465.798212188,256.423822714,1,0
3,0,CT_abs,DS,0,0.5,81,0.000126446,1,662.865469061,662.865469061,368.249391607,1,0
3,0,CT_abs,DS,0,0.5,82,0.000435842,1,924.798492343,925.421015782,384.649250766,3,0
3,0,CT_abs,DS,0,0.5,83,9.7752e-05,1,361.0923399,361.0923399,236.184284226,1,0
3,0,CT_abs,DS,0,0.5,84,0.000149038,1,596.262993912,596.262993912,306.814180219,1,0
3,0,CT_abs,DS,0,0.5,85,0.00016602,1,527.333145585,527.333145585,332.017738258,1,0
3,0,CT_abs,DS,0,0.5,86,0.000182471,1,453.686890408,458.77031679,245.95103233,2,0
3,0,CT_abs,DS,0,0.5,87,0.000178243,1,636.949417657,636.949417657,260.742409515,1,0
3,0,CT_abs,DS,0,0.5,88,0.000104165,1,557.559106478,557.559106478,192.710161462,1,0
3,0,CT_abs,DS,0,0.5,89,0.0001661,1,771.803865531,771.803865531,430.958999575,1,0
3,0,CT_abs,DS,0,0.5,90,0.000114393,1,445.595630204,445.595630204,231.534533556,1,0
3,0,CT_abs,DS,0,0.5,91,0.000106508,1,498.911400495,498.911400495,245.547859434,1,0
3,0,CT_abs,DS,0,0.5,92,0.000165488,1,467.841706125,467.841706125,294.323549523,1,0
3,0,CT_abs,DS,0,0.5,93,0.00022416,1,601.551483224,602.977219905,269.235576786,2,0
3,0,CT_abs,DS,0,0.5,94,0.00016574,1,662.637067368,662.637067368,230.16899334,1,0
3,0,CT_abs,DS,0,0.5,95,0.000146514,1,571.060801604,571.060801604,288.633646277,1,0
3,0,CT_abs,DS,0,0.5,96,0.000152826,1,655.228851228,655.228851228,267.328315034,1,0
3,0,CT_abs,DS,0,0.5,97,0.000149448,1,487.319738729,487.319738729,253.63483976,1,0
3,0,CT_abs,DS,0,0.5,98,0.000140412,1,757.31370755,757.31370755,295.740104056,1,0
3,0,CT_abs,DS,0,0.5,99,0.000175628,1,584.509357733,589.317222569,261.787783114,2,0
3,0,CT_abs,DS,0,0.5,100,0.000221264,1,686.201557914,686.201557914,265.378958454,1,0
4,0,CT_abs,DS,0,0.5,1,0.000252772,1,894.212018834,894.212018834,307.488340491,1,0
4,0,CT_abs,DS,0,0.5,2,0.000237594,1,940.884141432,940.884141432,319.246249715,1,0
4,0,CT_abs,DS,0,0.5,3,0.000231743,1,628.766045765,631.339509347,289.965366432,2,0
