19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
19,80,21.45,
