5,4.5,5,1,0,0,30.0034,0,656.308,693.38,301.764,10455,0,
5,4.5,8,0,0,1,0.00469008,1,487.197,499.588,244.146,5,0,
5,4.5,9,0,0,1,0.004979,1,910.902,911.524,349.015,3,0,
5,4.5,10,0,0,1,0.0349735,1,1200.02,1223.2,321.412,14,0,
5,4.5,11,0,0,1,0.0603457,1,1262.86,1278,331.313,24,0,
5,4.5,6,0,0,1,20.4728,1,705.34,770.557,332.309,10117,0,
5,4.5,13,0,0,1,0.00466233,1,953.483,954.394,336.134,3,0,
5,4.5,7,1,0,0,30.001,0,622.438,641.618,269.783,11866,0,
5,4.5,14,0,0,1,0.140993,1,827.691,854.818,269.43,89,0,
5,4.5,12,1,0,0,30.0015,0,1167.9,1286.35,391.201,10043,0,
5,4.5,17,0,0,1,0.00764029,1,1009.39,1023.71,316.117,4,0,
5,4.5,16,0,0,1,0.037253,1,983.695,996.002,270.586,20,0,
5,4.5,18,0,0,1,0.65099,1,884.888,917.5,380.47,354,0,
5,4.5,20,1,0,0,30.0022,0,711.057,793.14,291.217,10899,0,
5,4.5,21,0,0,1,0.0142,1,1023.41,1040.16,381.719,8,0,
5,4.5,19,0,0,1,0.0848383,1,1135.52,1150.84,339.244,55,0,
5,4.5,22,0,0,1,0.007743,1,1145.69,1175.86,335.109,5,0,
5,4.5,23,0,0,1,0.0113253,1,796.085,807.106,292.962,7,0,
5,4.5,25,1,0,0,30.0001,0,816.488,897.528,242.341,10423,0,
5,4.5,1,0,0,1,30.0021,0,1013.73,1091.04,310.572,9754,0,
5,4.5,2,1,0,1,0.0012595,1,671.589,671.589,290.737,1,0,
5,4.5,24,0,0,1,0.138145,1,1029.8,1056.77,296.278,67,0,
5,4.5,3,1,0,1,0.0154244,1,1196.02,1209.4,311.98,9,0,
5,4.5,4,1,0,1,0.176119,1,1164.03,1179.45,373.263,103,0,
5,4.5,5,0,0,1,30.0006,0,656.308,689.28,302.491,11329,0,
5,4.5,7,0,0,1,30.0006,0,622.438,649.848,270.692,15968,0,
5,4.5,8,1,0,1,0.00535763,1,487.197,499.588,244.146,5,0,
5,4.5,6,1,0,1,1.04298,1,705.34,770.557,332.309,460,0,
5,4.5,9,1,0,1,0.00525917,1,910.902,911.524,349.015,3,0,
5,4.5,10,1,0,1,0.0283145,1,1200.02,1223.2,321.412,13,0,
5,4.5,11,1,0,1,0.0435451,1,1262.86,1278,331.313,21,0,
5,4.5,13,1,0,1,0.00401883,1,953.483,954.394,336.134,3,0,
5,4.5,14,1,0,1,0.0489983,1,827.691,854.818,269.43,29,0,
5,4.5,15,1,0,1,0.511775,1,1230.13,1360.78,364.947,175,0,
5,4.5,16,1,0,1,0.0265948,1,983.695,996.002,270.586,14,0,
5,4.5,17,1,0,1,0.00805896,1,1009.39,1023.71,316.117,4,0,
5,4.5,18,1,0,1,0.142463,1,884.888,917.5,380.47,68,0,
5,4.5,19,1,0,1,0.0855622,1,1135.52,1150.84,339.244,33,0,
5,4.5,12,0,0,1,30.0017,0,1167.9,1281.73,391.898,10654,0,
5,4.5,21,1,0,1,0.00818396,1,1023.41,1040.16,381.719,5,0,
5,4.5,22,1,0,1,0.00837454,1,1145.69,1175.86,335.109,5,0,
5,4.5,20,1,0,1,8.98753,1,711.057,895.845,234.065,3292,0,
5,4.5,23,1,0,1,0.011506,1,796.085,807.106,292.962,7,0,
5,4.5,15,0,0,1,30.0022,0,1230.13,1359.65,377.269,10133,0,
5,4.5,24,1,0,1,0.0779597,1,1029.8,1056.77,296.278,32,0,
5,4.5,20,0,0,1,30.0015,0,711.057,780.042,261.125,13869,0,
5,4.5,25,0,0,1,30.0007,0,816.488,885.183,242.341,11824,0,
5,4.5,1,1,0,1,30.0003,0,1013.73,1107.14,312.765,10876,0,
5,4.5,5,1,0,1,30.0005,0,656.308,693.422,301.707,12039,0,
5,4.5,7,1,0,1,30.0012,0,622.438,650.777,271.622,18937,0,
5,4.5,12,1,0,1,30.0003,0,1167.9,1297.16,391.911,14345,0,
5,4.5,25,1,0,1,30.0008,0,816.488,913.259,249.326,41023,0,
