[6, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[7, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[8, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[9, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[10, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[11, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[12, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[13, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[14, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[15, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[16, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[17, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[18, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[19, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[20, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[21, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[22, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[23, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[24, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[25, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[26, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[5, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[6, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[7, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[8, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[9, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[10, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[11, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[12, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[13, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[14, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[15, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[16, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[17, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[18, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[19, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[20, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[21, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[22, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[23, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[24, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[25, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[26, 2.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[5, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[6, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[7, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[8, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[9, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[10, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[11, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[12, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[13, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[14, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[15, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[16, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[17, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[18, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[19, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[20, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[21, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[22, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[23, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[24, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[25, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[26, 2.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[5, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[6, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[7, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[8, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[9, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[10, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[11, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[12, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[13, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[14, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[15, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[16, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[17, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[18, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[19, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[20, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[21, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[22, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[23, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[24, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[25, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[26, 2.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[5, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[6, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[7, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[8, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[9, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[10, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[11, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[12, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[13, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[14, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[15, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[16, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[17, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[18, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[19, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[20, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[21, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[22, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[23, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[24, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[25, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[26, 3.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[5, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[6, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[7, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[8, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[9, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[10, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[11, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[12, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
